Class,SpellName,Rank1_ID,AllRankIDs,flags0,flags1,flags2,flags0_hex,flags1_hex,flags2_hex,SpellType,ModifiableStats,VerifyCommand
Hunter,"Intimidation",19577,"19577",0,0,8,0x00000000,0x00000000,0x00000008,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 19577"
Hunter,"Kill Command",34027,"34027",0,2048,0,0x00000000,0x00000800,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 34027"
Hunter,"Kill Command",34026,"34026",0,2048,0,0x00000000,0x00000800,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 34026"
Hunter,"Kill Shot",53351,"53351, 61005, 61006",0,8388608,0,0x00000000,0x00800000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 53351"
Hunter,"Last Stand",53478,"53478",0,268435456,0,0x00000000,0x10000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 53478"
Hunter,"Lava Breath",58604,"58604, 58607, 58608, 58609, 58610, 58611",0,268435456,0,0x00000000,0x10000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 58604"
Hunter,"Lava Breath",58605,"58605",0,268435456,0,0x00000000,0x10000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 58605"
Hunter,"Lightning Breath",24844,"24844, 25008, 25009, 25010, 25011, 25012",0,268435456,0,0x00000000,0x10000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 24844"
Hunter,"Master's Call",54216,"54216",0,0,524288,0x00000000,0x00000000,0x00080000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 54216"
Hunter,"Master's Call",62305,"62305",0,0,524288,0x00000000,0x00000000,0x00080000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 62305"
Hunter,"Master's Call",53271,"53271",0,0,4,0x00000000,0x00000000,0x00000004,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 53271"
Hunter,"Misdirection",34477,"34477",0,1048576,0,0x00000000,0x00100000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 34477"
Hunter,"Mongoose Bite",1495,"1495, 14269, 14270, 14271, 36916, 53339",2,0,0,0x00000002,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 1495"
Hunter,"Monstrous Bite",54680,"54680, 55495, 55496, 55497, 55498, 55499",0,268435456,0,0x00000000,0x10000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 54680"
Hunter,"Multi-Shot",2643,"2643, 14288, 14289, 14290, 25294, 27021, 49047, 49048",4096,0,0,0x00001000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 2643"
Hunter,"Nether Shock",62347,"62347",0,268435456,0,0x00000000,0x10000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 62347"
Hunter,"Nether Shock",50479,"50479, 53584, 53586, 53587, 53588, 53589",0,268435456,0,0x00000000,0x10000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 50479"
Hunter,"Piercing Arrow",52758,"52758",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 52758"
Hunter,"Pin",50245,"50245, 53544, 53545, 53546, 53547, 53548",0,268435456,0,0x00000000,0x10000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 50245"
Hunter,"Poison Spit",35387,"35387, 35389, 35392, 55555, 55556, 55557",0,268435456,0,0x00000000,0x10000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 35387"
Hunter,"Prowl",24450,"24450, 24452, 24453",0,268435456,0,0x00000000,0x10000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 24450"
Hunter,"Pungent Slime",52938,"52938",16,0,0,0x00000010,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 52938"
Hunter,"Quick Shots",6150,"6150",0,512,0,0x00000000,0x00000200,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 6150"
Hunter,"Rabid",53401,"53401",0,268435456,0,0x00000000,0x10000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 53401"
Hunter,"Ram - Knockup Trap",42159,"42159",128,0,0,0x00000080,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 42159"
Hunter,"Ram - Slowdown Trap",42160,"42160",128,0,0,0x00000080,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 42160"
Hunter,"Ram Slowdown Trap Effect",42161,"42161",8,0,0,0x00000008,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 42161"
Hunter,"Rapid Fire",3045,"3045",32,0,0,0x00000020,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 3045"
Hunter,"Rapid Fire",36828,"36828",32,0,0,0x00000020,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 36828"
Hunter,"Rapid Fire",69277,"69277",32,0,0,0x00000020,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 69277"
Hunter,"Rapid Killing",35098,"35098, 35099",0,16777216,0,0x00000000,0x01000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 35098"
Hunter,"Rapid Shot",49475,"49475",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 49475"
Hunter,"Rapid Shot",41172,"41172",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 41172"
Hunter,"Rapid Shot",71250,"71250",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 71250"
Hunter,"Raptor Strike",2973,"2973, 14260, 14261, 14262, 14263, 14264, 14265, 14266, 27014, 48995, 48996",2,0,65536,0x00000002,0x00000000,0x00010000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 2973"
Hunter,"Ravage",50518,"50518, 53558, 53559, 53560, 53561, 53562",0,268435456,0,0x00000000,0x10000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 50518"
Hunter,"Rizzle's Frost Trap",39902,"39902",128,0,0,0x00000080,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 39902"
Hunter,"Rizzle's Frost Trap",39900,"39900",16,0,0,0x00000010,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 39900"
Hunter,"Roar of Recovery",53517,"53517",0,268439552,0,0x00000000,0x10001000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 53517"
Hunter,"Roar of Sacrifice",53480,"53480",65536,268435456,0,0x00010000,0x10000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 53480"
Hunter,"Ruby Arrow",49197,"49197",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 49197"
Hunter,"Rune Credit 1",47682,"47682",4,0,0,0x00000004,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 47682"
Hunter,"Rune Credit 2",47683,"47683",4,0,0,0x00000004,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 47683"
Hunter,"Rune Credit 3",47684,"47684",4,0,0,0x00000004,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 47684"
Hunter,"Rune Credit 4",47685,"47685",4,0,0,0x00000004,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 47685"
Hunter,"Scare Beast",1513,"1513, 14326, 14327",0,65536,0,0x00000000,0x00010000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 1513"
Hunter,"Scatter Shot",37506,"37506",262144,0,0,0x00040000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 37506"
Hunter,"Scatter Shot",23601,"23601",262144,0,0,0x00040000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 23601"
Hunter,"Scatter Shot",19503,"19503",262144,0,32768,0x00040000,0x00000000,0x00008000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 19503"
Hunter,"Scatter Shot",36732,"36732",262144,0,0,0x00040000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 36732"
Hunter,"Scorpid Poison",24640,"24640, 24583, 24586, 24587, 27060, 55728",0,268435456,0,0x00000000,0x10000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 24640"
Hunter,"Serenity Dust",50318,"50318, 52012, 52013, 52014, 52015, 52016",0,268435456,0,0x00000000,0x10000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 50318"
Hunter,"Serrated Arrow",52764,"52764",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 52764"
Hunter,"Shattered Vessel",32668,"32668",4,0,0,0x00000004,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 32668"
Hunter,"Shattered Vessel",32652,"32652",4,0,0,0x00000004,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 32652"
Hunter,"Shoot",74762,"74762",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 74762"
Hunter,"Shoot",38295,"38295",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 38295"
Hunter,"Shoot",41440,"41440",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 41440"
Hunter,"Shoot",39079,"39079",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 39079"
Hunter,"Shoot",45578,"45578",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 45578"
Hunter,"Shoot",36951,"36951",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 36951"
Hunter,"Shoot",52818,"52818",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 52818"
Hunter,"Shoot",38940,"38940",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 38940"
Hunter,"Shoot",6660,"6660",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 6660"
Hunter,"Shoot",32168,"32168",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 32168"
Hunter,"Shoot",41188,"41188",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 41188"
Hunter,"Shoot",60926,"60926",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 60926"
Hunter,"Shoot",42579,"42579",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 42579"
Hunter,"Shoot",42131,"42131",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 42131"
Hunter,"Shoot",59993,"59993",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 59993"
Hunter,"Shoot",45172,"45172",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 45172"
Hunter,"Shoot",22121,"22121",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 22121"
Hunter,"Shoot",71253,"71253",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 71253"
Hunter,"Shoot",41093,"41093",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 41093"
Hunter,"Shoot",50092,"50092",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 50092"
Hunter,"Shoot",48854,"48854",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 48854"
Hunter,"Shoot",48117,"48117",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 48117"
Hunter,"Shoot",53327,"53327",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 53327"
Hunter,"Shoot",57589,"57589",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 57589"
Hunter,"Shoot",17353,"17353",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 17353"
Hunter,"Shoot",36625,"36625",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 36625"
Hunter,"Shoot",37770,"37770",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 37770"
Hunter,"Shoot",22411,"22411",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 22411"
Hunter,"Shoot",42611,"42611",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 42611"
Hunter,"Shoot",36980,"36980",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 36980"
Hunter,"Shoot",59241,"59241",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 59241"
Hunter,"Shoot",22907,"22907",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 22907"
Hunter,"Shoot",52566,"52566",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 52566"
Hunter,"Shoot",40873,"40873",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 40873"
Hunter,"Shoot",16496,"16496",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 16496"
Hunter,"Shoot",48815,"48815",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 48815"
Hunter,"Shoot",35946,"35946",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 35946"
Hunter,"Shoot",15620,"15620",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 15620"
Hunter,"Shoot",48115,"48115",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 48115"
Hunter,"Shoot",38372,"38372",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 38372"
Hunter,"Shoot",74414,"74414",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 74414"
Hunter,"Shoot",59146,"59146",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 59146"
Hunter,"Shoot",41169,"41169",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 41169"
Hunter,"Shoot",23337,"23337",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 23337"
Hunter,"Shoot",38094,"38094",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 38094"
Hunter,"Shoot",38723,"38723",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 38723"
Hunter,"Shoot",32190,"32190",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 32190"
Hunter,"Shoot",34583,"34583",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 34583"
Hunter,"Shoot",18561,"18561",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 18561"
Hunter,"Shoot",53332,"53332",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 53332"
Hunter,"Shoot",61515,"61515",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 61515"
Hunter,"Shoot",42580,"42580",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 42580"
Hunter,"Shoot",20463,"20463",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 20463"
Hunter,"Shoot",45425,"45425",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 45425"
Hunter,"Shoot",44961,"44961",1,0,0,0x00000001,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 44961"
